Titulo,Resumen,Fecha,Contenido,Link
Minedu otorgará 500 becas universitarias para hijos de maestros,El ministro Saavedra indicó que la convocatoria se realizará en el segundo semestre de este año y clases empezarán el 2016,01.06.2015 / 04:17 pm," El titular del sector Educación, Jaime Saavedra, anunció que el 2016 el Ministerio de Educación (Minedu) pondrá en marcha una beca especial para los hijos de profesores que hayan logrado un alto rendimiento académico. La intención es que los jóvenes, hijo de maestros de la educación básica regular,  puedan acceder a las mejores universidades del país, como una forma de continuar con la estrategia de reconocimiento y revalorización de la profesión docente. Jaime Saavedra dijo que serán 500 becas cuya convocatoria se realizará en el segundo semestre de este año, las mismas que tendrán similares estándares de calidad y exigencia que propone el Programa Nacional de Becas y Crédito Educativo (PRONABEC). BECAS EN EL 2015 Ese año el Minedu cuenta con un presupuesto de más de S/.850 millones de soles para la otorgación de becas educativas de nivel superior.  En total, se prevé otorgar 45 mil becas hasta fin de año, que contemplan las distintas modalidades: Beca 18, Beca Presidente de la República, Beca de Excelencia Académica, entre otras.",https://elcomercio.pe/economia/peru/minedu-otorgara-500-becas-universitarias-hijos-maestros-191831
A fines de julio se sabrá qué carreras son las de mayor demanda,"El observatorio ""Ponte en Carrera"" se lanzará en el segundo semestre, afirmó el titular del MTPE, Daniel Maurate",25.05.2015 / 05:52 pm," A fines de julio e inicios de agosto se lanzará en el país el observatorio ""Ponte en Carrera"", cuya información del mercado laboral permitirá a los jóvenes disponer de mayores herramientas para elegir la profesión o carrera técnica que van a estudiar, informó el ministro de Trabajo y Promoción del Empleo (MTPE), Daniel Maurate. Así, ""Ponte en Carrera"" será alimentado con datos recopilados de las planillas electrónicas de empresas privadas, las mismas que tienen hasta el 31 de mayo de este año para registar los datos de la situación educativa de sus trabajadores. Sigue a Portafolio también en Facebook Durante una reunión de trabajo, el titular del MTPE destacó que a la fecha se ha avanzado en un 49% del llenado de la planilla electrónica y se tiene datos de 364.119 trabajadores, de los que más de 58 mil son jóvenes entre los 18 y 29 años. Por ello, estimó que a dos meses de culminado el plazo para el registro de datos de la planilla electrónica estará listo el observatorio ""Ponte en Carrera"", es decir, a fines de julio. “Ya para el segundo semestre de este año, los padres escogerán con sus hijos sus carreras mirando el mercado laboral formal. Con los datos recogidos nos hemos enterado que hay carreras técnicas en las que se paga hasta S/.10 mil, mientras que hay profesiones en las que los egresados ganan solo S/.2 mil”, anotó. De esta forma, el líder del MTPE resaltó que se buscará reducir la inadecuación ocupacional (desencuentro entre la educación recibida y la ocupación ejercida) que en los jóvenes llega al 57,65%, según el INEI.",https://elcomercio.pe/economia/peru/fines-julio-sabra-carreras-son-mayor-demanda-191345
Diez Canseco: Ruido político distrae de la agenda de desarrollo,"Raúl Diez Canseco, presidente de la OSIL, destacó la labor estatal, por el programa Beca 18 y colegios de alto rendimiento",25.02.2015 / 10:13 am," Tras regresar de Dubái, donde estuvo presente en la firma de un acuerdo entre la USIL y el Emirates Academy of Hospitality Management, el empresario Raúl Diez Canseco Terry, presidente de la Organización Educativa San Ignacio de Loyola (OSIL), conversó con El Comercio sobre un tema en el que está involucrado desde muy joven: la educación.  Sigue a Portafolio también en Facebook En el último CADE el ministro más aplaudido fue el de Educación. ¿El Gobierno está trabajando bien en este sector? 
Una de las cosas positivas por las cuales va a ser recordado este gobierno es la transformación de la educación. No solo por la mayor inversión para mejorar la calidad, sino por enfocarse en la formación de los maestros y dar oportunidad a chicos humildes de ser becados. Esto va a traer importantes resultados en el mediano plazo, que todavía algunas personas no se dan cuenta. Se refiere a Beca 18...
Sí, los becados son chicos sencillos, humildes y talentosos que serán capaces de mejorar la calidad de la gestión pública. Ellos están motivados a regresar a sus lugares de origen para contribuir con el desarrollo, eso lo he notado cuando he hablado con ellos. En la USIL tenemos una buena cantidad estudiando. A diferencia de otros programas sociales, este no se ha visto manchado por escándalos. ¿ A qué cree que se deba? 
A su diseño y a quien está al frente del Pronabec: Raúl Choque, un profesional de lujo. Está diseñado para que se beneficie a los jóvenes más talentosos y con una mala situación económica. Aquí no funciona el tarjetazo ni el padrinazgo. Considero que debe ser una política de Estado, por lo que los próximos gobiernos deben seguir apoyándolo. Como viene ocurriendo con los colegios de alto rendimiento (COAR)..
Bueno, el Colegio Mayor nació con Alan García y lamentablemente la entonces ministra Patricia Salas no le tenía fe. Incluso se habló de su desactivación, pero ahora sé que la intención es crearlo en todas las regiones. Eso es una maravilla. Se están sentando las bases de la meritocracia educativa y el mensaje es: si estudias, triunfas. O mejor aún: si eres un buen estudiante, el Estado te ayudará a surgir. Pero no se habla mucho de estos temas. ¿Por qué no se destacan? 
Es una lástima que el ruido político nos distraiga de la agenda de desarrollo. Hoy, después de mucho tiempo, tenemos un sector Educación manejado de forma transparente y profesional.  Eso ha permitido que el presupuesto crezca para este año y llegue a 3,5% del PBI. El combustible de la economía son los recursos humanos calificados y no solo el Gobierno se ha dado cuenta, sino también los empresarios, a pesar de que a algunos los quieran satanizar. Justamente, una de las críticas más duras  del sector privado al Gobierno en el tema educación ha sido la Ley Universitaria. ¿Cuál es su posición? 
Si ponemos en una balanza los aciertos y los yerros de la Ley Universitaria, creo que es positiva. Considero que es mejor tener esta ley que no tener ninguna. Está bien que se vigile que las universidades cumplan con lo que ofrecen, porque de no hacerlo el alumno termina siendo estafado. En el caso específico de la USIL, ¿de qué manera les ha afectado la moratoria de creación de universidades y filiales? 
Nos ha impedido ingresar a las provincias. Es más, desde hace dos años tenemos un terreno de más de 10.000 m2 en Arequipa. Ahora la nueva ley da mecanismos que en su momento serán reglamentados para la creación de filiales. ¿Entonces están a las espera de que haya mayores luces en este tema?
Sí, somos una institución acreditada en EE.UU., capaz de llevar una excelente infraestructura y brindar una formación de excelencia. Estamos al otro lado de instituciones que han puesto un letrero encima de una bodega o garaje y se hacen llamar filiales. Eso es especular con la calidad educativa. Ahora se prepara una nueva ley para los institutos tecnológicos. ¿Considera que es necesaria? 
Sí, la ley vigente de los institutos es demasiado controlista. No hay libertad en el desarrollo del currículo y el trámite para abrir una nueva carrera toma más de un año cuando la modernidad exige cambios permanentes. En teoría debió discutirse en el Congreso el año pasado. ¿No le preocupa la demora? 
Es importante que se discuta en esta legislatura. Lo bueno es que hay consenso en cuanto a lo que se requiere. Así que si se están tomando el tiempo para hacer una buena ley, bienvenido. LEE TAMBIÉN... DATOS
► En el extranjero. Desde hace ocho años, la OSIL tiene un college en EE.UU. Asimismo, en marzo la USIL llegará a Paraguay.",https://elcomercio.pe/economia/ejecutivos/diez-canseco-ruido-politico-distrae-agenda-desarrollo-337336
Cómo concretar tus planes previstos para este 2015,"Si este año buscas estudiar una maestría, casarte, comprar una casa o mejorar tus seguros, te decimos cómo puedes lograrlo",03.01.2015 / 05:25 pm," Acabamos de iniciar un nuevo año y hay metas personales por cumplir como estudiar una maestría, cambiar de casa, casarse o cuidar más de las personas que queremos a través de un seguro. ¿Cómo podemos lograrlo? Aquí algunas pautas que este suplemento brindó durante el 2014, pero que se aplican en cualquier momento. 1. MEJORE SU RÉCORD CREDITICIO
El dinero es importante para asegurar el cumplimiento de nuestras metas personales y familiares; por ello, es recomendable tener un buen historial crediticio para acceder a un financiamiento a menor costo, ser sujeto de crédito y, en algunas ocasiones, hasta para acceder a un trabajo. Aunque sabemos que lo ideal es pagar las deudas en el momento oportuno, algunas veces esto no sucede y se incurre en una mora y nuestro nombre aparece en el reporte de una central de riesgo. Sigue a Portafolio también en Facebook Ricardo Martínez, gerente general de Experian, recomienda que si se cae en mora, se debe llegar a un acuerdo con los acreedores para que una vez canceladas las deudas puedan aparecer en un reporte de pago positivo, lo que de inmediato es considerado como una mejora en la calificación de la persona. 2. META: MAESTRÍA
Una vez que nos aseguramos de tener un buen historial crediticio, podemos enfocarnos en cumplir, por ejemplo, la meta de estudiar una maestría. En el país hay una variada oferta, tanto en universidades estatales como privadas, pero el primer freno para cumplir este anhelo que nos permitirá una mejor línea de carrera es el costo, que puede superar los S/.70 mil. Este detalle no debe amilanar nuestros deseos de superación, pues bancos y universidades otorgan posibilidades de financiamiento. Las universidades pueden establecer cuotas sin intereses, mientras que los bancos cubren el 100% del costo del programa. En el ámbito de financiamiento estatal se puede contar con el Programa Nacional de Becas y Crédito Educativo (Pronabec), que financia becas de posgrado en el extranjero. 3. ¿TE CASARÍAS CONMIGO?
Puede que el amor haya llegado a su vida en el 2014, o unos años antes, pero el plan para este año es consolidar esa relación con el matrimonio, para lo cual no solo es necesario el amor, sino también el dinero. Si es que ha pensado casarse, debe tener en cuenta el presupuesto para la iglesia y el municipio o solo para uno de ellos; además del vestido de la novia y el traje del novio, el local de la fiesta, la fiesta en sí misma y el catering. Todo ello puede sumar más de S/.30 mil, aunque siempre existen opciones más económicas. Para este tipo de eventos importantes de la vida existen asesorías brindadas por las ‘wedding planner’, quienes le mostrarán todas las alternativas y lo ayudarán a escoger la mejor a un costo razonable. 4. AÑO NUEVA, CASA NUEVA
Puede que el sueño de la casa propia lo haya cumplido, pero que el departamento ya le esté quedando pequeño por diferentes circunstancias. Algunas personas piensan que por el hecho de tener ya una hipoteca no podrán solicitar una segunda, pero pensar eso es un error. Esto claro, bajo determinadas condiciones como por ejemplo el hecho de que la cuota inicial mínima para esta segunda hipoteca es el 30% del valor del inmueble. También debe tener en cuenta que si su casa la obtuvo a través de un crédito de Mivivienda, en este segundo inmueble ya no podrá obtener los beneficios del programa estatal. Por último, si así lo desea, puede vender el departamento hipotecado para comprar uno nuevo. 5. VAMOS SOBRE SEGURO
Como nadie está libre de nada, tal vez usted ha decidido que este año contratará un seguro de vida por primera vez, o que mejore el que ya posee. Para ello, en principio debe determinar cuál será la suma asegurada, para lo cual necesita definir quiénes serán los beneficiarios y durante cuánto tiempo lo serán; además, debe restar los ahorros y las otras coberturas que el contratante pudo haber adquirido previamente. Esto para elegir la póliza de acuerdo con sus posibilidades. Se debe tener en cuenta que existen seguros de vida con retorno, que devuelven la prima, y los seguros sin retorno. La cobertura y lo barato o caro de la prima de un seguro dependerá de muchos factores que varían conforme a la realidad financiera de cada persona. LEE TAMBIÉN...",https://elcomercio.pe/economia/personal/concretar-tus-planes-previstos-2015-320526
Minedu otorgará 31 mil becas de estudios a jóvenes en 2015,La inversión total será de 800 millones de soles. Hoy se graduó la primera promoción del Programa Beca 18,23.12.2014 / 04:44 pm," El Gobierno invertirá el próximo año S/.800 millones para otorgar becas de estudio a más de 31 mil jóvenes procedentes de todos los distritos y centros poblados del país, así lo anunciaron el presidente Ollanta Humala y el ministro de Educación, Jaime Saavedra. Durante la ceremonia de graduación de la primera promoción del Programa Beca 18 realizada en el Anfiteatro del Parque de la Exposición de Lima, Humala exhortó a los jóvenes a informarse sobre la nueva Ley de Empleo Juvenil para que tengan la oportunidad de “acceder a puestos de trabajo con beneficios y así ganar experiencia”. Sostuvo que “el Programa Beca 18 cambia la vida de los jóvenes talentosos y del país” pues está focalizado en el 75% de las poblaciones más pobres y respeta la equidad de género, ya que el 52% de sus beneficiarios son mujeres. Recordó que actualmente el sistema nacional de becas abarca a más del 85% de los distritos y el 100% de las provincias. Saavedra indicó que otros 166 jóvenes completaron también sus estudios en el extranjero en virtud de la Beca Presidente de la República y otras modalidades brindadas por el Minedu, a través del Programa Nacional de Becas y Crédito Educativo (Pronabec). El anuncio fue ante los 1540 jóvenes que conforman la primera promoción de graduados como técnicos profesionales del Programa Beca 18.",https://elcomercio.pe/lima/minedu-otorgara-31-mil-becas-estudios-jovenes-2015-317496
Educación: tres ejemplos locales que son dignos de aplaudir,"Iniciativas de impacto: los colegios Fe y Alegría, el programa Beca 18 y la apuesta de la región Moquegua en sus colegios",14.11.2014 / 08:59 am," Hay datos que confirman que la educación peruana está en crisis. Ocupamos el último lugar en la prueba PISA 2012 y  tenemos un déficit en infraestructura escolar de S/.56 mil millones. Sigue a Portafolio también en Facebook Peor aun: de acuerdo con la Evaluación Censal de Estudiantes (ECE 2013) de cada 100 niños peruanos de segundo grado de primaria 33 entienden lo que leen y apenas 17 pueden resolver operaciones básicas de matemática. No es un secreto que la educación es un pilar fundamental de todo país que quiere ser viable en el futuro. Por eso en El Comercio quisimos rescatar tres iniciativas que nos permiten creer que el cambio es posible y que de replicarse podríamos contar otra historia.  LA REGIÓN MOQUEGUA
Los colegios de la región Moquegua han ocupado por tres años consecutivos -2011, 2012 y 2013- el primer lugar en la Evaluación Censal de Estudiantes (ECE) del Ministerio de Educación. “Tenemos colegios donde el 100% de los alumnos evaluados alcanzaron el nivel de suficiencia en comprensión lectora y matemática”, dice con orgullo Martín Vizcarra, su presidente regional. ¿Cuál es el secreto de la región sureña? La llaman decisión política.  Por ejemplo, desde el 2011 se han reducido los días de no asistencia a clases. “Solo tenemos tres días feriados: 28 y 29 de julio y el aniversario de Moquegua. Luego, las clases se respetan sí o sí. Y si se quieren hacer actuaciones o desfiles son por las tardes o los sábados”, afirma Vizcarra. También se ha aprovechado el Programa Estratégico Logros de Aprendizaje (PELA) del Minedu, que consiste en el monitoreo y evaluación de los docentes de inicial y primero y segundo de primaria. “El Minedu nos daba dinero para solo la mitad de  supervisores, entonces decidimos financiar la otra mitad, que representan  unos S/.3 millones anuales”. De esta manera, los profesores se esfuerzan en preparar sus clases y  mejorar el rendimiento de sus alumnos. Por último, se ha buscado mejorar la infraestructura escolar con ayuda del sector privado.  Recientemente, la compañía minera Southern anunció una inversión de S/.108 millones para dotar de equipos informáticos de última generación en los 300 colegios de la región hasta el 2015. “Entraremos al siglo XXI  y será para todos los centros educativos públicos“, añade Vizcarra. El proyecto contempla el equipamiento con mobiliario, proyectores, computadoras e Internet.  También  la capacitación de docentes para manejar el software de educación y pizarras interactivas. FE Y ALEGRÍA
El éxito académico de los alumnos de los colegios Fe y Alegría motivó a que el Centro de Investigación de la Universidad del Pacífico (CIUP) y Grade analicen qué factores permitían estos resultados. Pablo Lavado, investigador del CIUP, dice que el modelo de Fe y Alegría se basa en una autonomía administrativa y un financiamiento público-privado. “Los directores de estos colegios eligen a sus profesores, pero el Estado les paga. Asimismo, el sector privado los apoya con donaciones”. El investigador considera que el hecho de contar con directores capacitados en gestión es un factor de peso si se los compara con los colegios públicos. “Tienen independencia para la gestión de los recursos. Eso también implica que deciden si necesitan gastar en una biblioteca o un centro de cómputo o en capacitar a los profesores. No son simples secretarios”, añade el especialista. María Leonor Romero, directora de la red de colegios Fe y Alegría , añade otros dos factores: el buen clima institucional y el trabajo con los padres de familia.  “Se les comunica los resultados de sus hijos, se propicia la reflexión y se les brinda talleres específicos para que aprendan a acompañar y apoyar el desarrollo integral”. Ambos entrevistados consideran que la autonomía y mayor independencia de los directores sí se podría replicar en los colegios públicos.  “Sin embargo, se les debe dar incentivos por resultados y me parece que el Minedu ya está empezando a hacerlo”, finaliza Lavado. BECA 18
Hasta el 2016, Beca 18 habrá otorgado unas 50 mil becas para estudios técnicos y universitarios. Todas estarán dirigidas a jóvenes de escasos recursos económicos que egresaron con excelentes resultados académicos en sus colegios. El hecho de darle oportunidad a personas que quizá no la habrían tenido es destacable, sin embargo el Banco Interamericano de Desarrollo (BID) sostiene que el énfasis que se le da al acompañamiento psicológico y pedagógico de los becarios es un factor adicional a resaltar.  Raúl Choque, director ejecutivo de Pronabec, dice que el sistema de tutoría se implementó porque la mayoría de becarios provenía del interior del país y el cambio de vida podía afectarlos. “Vivir solo en una ciudad que no es la suya y experimentar todo un proceso de cambios requiere un soporte emocional y académico”, afirma. Es más, de acuerdo con un análisis de la USIL, los becarios obtienen notas superiores frente a los alumnos regulares y la tasa de deserción es de apenas 2%. En otras palabras el programa de becas está resultando todo un éxito.  Choque dice que en principio el Pronabec financiaba el pago de los tutores, pero que ahora las propias instituciones educativas están haciendo esta inversión.  “Para la próxima convocatoria exigiremos que los institutos y universidades cuenten con tutores y nosotros les daremos el soporte”, finaliza.  La historia de estas tres iniciativas  demuestra que implementarlas no es una tarea descomunal. La buena noticia es que el actual ministro de Educación, Jaime Saavedra, las conoce y las valora. Quizá los cambios se den antes de lo que imaginamos.  ",https://elcomercio.pe/economia/educacion-tres-ejemplos-locales-son-dignos-aplaudir-429376
Beca 18: ¿cuál es la tarea pendiente de este programa social?,"Deben haber incentivos para que los beneficiarios puedan trabajar en beneficio de sus lugares de origen, dice Kurt Burneo",29.10.2014 / 05:28 pm," Con apenas tres años de funcionamiento, el programa estatal de becas para jóvenes de escasos recursos económicos, Beca 18, se ha convertido en el más exitoso de la gestión del presidente Ollanta Humala y ha recibido elogios de instituciones como el Banco Interamericano de Desarrollo (BID) y la Cámara de Comercio de Lima (CCL). Asimismo, recientemente ha recibido la certificación ISO 9001:2008, otorgado por la Organización Internacional para la Estandarización, que acredita su calidad. De acuerdo al Pronabec, a la fecha se han otorgado más de 20 mil becas integrales para estudios universitarios y tecnológicos. Para la convocatoria 2015 se han dispuesto 20 mil becas más y se permitirá que alumnos egresados de colegios particulares también participen en las evaluaciones. Sin embargo, el programa afrontará un gran reto a partir del 2015 y, sobre todo, el 2017 cuando los primeros beneficiados salgan al mercado laboral. EL GRAN RETO En conversación con El Comercio, el economista y vicerrector de investigación de la USIL, Kurt Burneo, dijo que el más grande desafío de Beca 18 es fomentar la empleabilidad de los egresados de forma descentralizada. Es decir, que el impacto se de en el interior del país, de donde provienen la mayoría de los becarios, y no solo en la capital. ""Todos sabemos las limitaciones de capacidades de gestión en los gobiernos regionales y locales. Entonces por qué no pensar que, adecuadamente formados, los chicos de Beca 18 sean los funcionarios de estos gobiernos subnacionales"", recomendó. A modo de ejemplo, precisó que el impacto también podría darse en el campo privado. ""Imaginemos a un chico formado como ingeniero agricola, en el amparo de Beca 18, que regresa y aplica nuevas técnicas en una parcela de su comunidad para elevar la productividad. Cuando se den los primer resultados sus vecinos van a querer replicar la fórmula"", indicó. Burneo enfatizó que los esquemas de inducción deben ser vía incentivos y de ninguna manera de carácter coercitivo. ""Hay que generar un esquema que no solo apele a la emotividad para que los jóvenes repliquen lo aprendido en sus lugares de origen. Ese creo que es el gran reto que tiene Beca 18 de ahora en adelante"", finalizó.",https://elcomercio.pe/economia/peru/beca-18-tarea-pendiente-programa-social-179408
Beca 18: alumnos de colegios privados también podrán postular,En la convocatoria 2015 se otorgarán 20 mil becas integrales en las que también podrán postular alumnos de colegios privados,24.10.2014 / 03:58 pm," En las próximas semanas se lanzará la convocatoria 2015 de Beca 18, el programa estatal de becas dirigido para jóvenes en situación de pobreza que no pueden acceder a una educación superior de calidad. Sigue a Portafolio también en Facebook Raúl Choque Larrauri, director ejecutivo del Pronabec, dijo que estarán disponibles 20 mil becas integrales y que la principal novedad será que se ha abierto la posibilidad para que los egresados de colegios privados también puedan acceder a este beneficio. ""Este cambio se debe a que existen jóvenes en pobreza que son becados en los colegios privados, gracias a su buen desempeño académico; ellos, antes, no podían postular, ahora sí"", afirmó. Choque indicó que los alumnos deberán contar con clasificación del SISFOH de estar en condición de pobreza o pobreza extrema. MÁS INSTITUCIONES El ejecutivo precisó que para la nueva convocatoria se han sumado más instituciones educativas, tanto universidades como institutos superioeres. Algunas nuevas instituciones son: Universidad de Lima, Universidad Femenina del Sagrado Corazón (UNIFE), Universidad Ricardo Palma, Universidad de Ingeniería y Tecnología  (UTEC) y el Instituto Le Cordon Bleu. Para conocer al detalles cada una de las centros de educación superior disponibles para el 2015, puede ingresar al siguiente enlace: goo.gl/37YgQE",https://elcomercio.pe/economia/peru/beca-18-alumnos-colegios-privados-podran-postular-179204
¿Cuáles son los planes de la Universidad de Alberta en Perú?,"Desde este año, la universidad canadiense tiene un representante oficial en el país y hace poco firmó un acuerdo con el MEM",07.10.2014 / 07:34 am," La Universidad de Alberta, una de las instituciones más respetadas de Canadá, tiene interés en atraer y potenciar el talento de jóvenes y profesionales peruanos. Sigue a Portafolio también en Facebook En conversación con El Comercio, Carlos Montes, representante oficial de la universidad, explicó que la región de Alberta tiene muchas similitudes con el Perú, razón que reforzó la decisión de la entidad educativa de apostar por nuestro país. ""Alberta es la región energética de Canadá, cuenta con muchos recursos naturales como sucede aquí. Por eso consideramos que la universidad puede compartir toda la tecnología con la que cuenta para la preparación de los profesionales locales"", afirma. AVANCES Montes cuenta que a través de CALDO - un consorcio que reúne a las nueve mejores universidades de Canadá-, Alberta tiene un convenio con el Pronabec para la entrega de becas de pregrado y posgrado (maestrías y doctorados) en carreras ligadas a las industrias extractivas. Asimismo, en julio pasado se firmó un convenio entre CALDO y el Ministerio de Energía y Minas (MEM) para que las instituciones canadienses capaciten a través de maestrías a profesionales peruanos en los campos de petróleo y gas. ""Las condiciones de las becas, la convocatoria, el proceso y el inicio de las clases dependerán del Ministerio de Energía y Minas, pero esperamos que sea en el primer semestre del 2015"", añade. Por último, explica que existe la posibilidad que empresas candienses de la industria extractiva presentes en el Perú capaciten a sus ejecutivos en la Universidad de Alberta. ""Hoy existen firmas canadienses que exploran y/o extraen recursos en el sector minero que bien podrían capacitar a sus profesionales con la intención de darle una competitividad global. Estamos dando los primeros acercamientos"", finaliza.",https://elcomercio.pe/economia/negocios/son-planes-universidad-alberta-peru-284791
Habrá 25 mil becas para estudiar en Perú y el exterior en 2015,Pronabec tendrá S/.300 millones más de presupuesto el próximo año. Busca conseguir becarios en todas las provincias del país,25.08.2014 / 02:06 pm," A partir del próximo año, el Programa Nacional de Becas y Crédito Educativo (Pronabec) contará con un mayor presupuesto y planea entregar 25 mil becas para financiar los estudios de jóvenes peruanos que accedan a becas de pregrado o posgrado para formarse en universidades peruanas o del extranjero.  Sigue a Portafolio también en Facebook El incremento será posible gracias a los mayores recursos que el Gobierno inyectará al sector Educación el 2015. Raúl Choque, director ejecutivo de Pronabec, señaló que desde que se comenzó a conceder becas hace casi tres años, la institución contaba con un presupuesto anual de S/.500 millones, pero el monto ascenderá a S/.800 millones el próximo año, es decir habrá un aumento de 60%.  ""El compromiso del Gobierno con la entrega de las becas cada vez es mayor. Este tema no se debe asumirse como un gasto, sino como una inversión en capital humano porque el país necesita profesionales y talento altamente calificado para seguir creciendo"", dijo Choque a El Comercio.  Desde la puesta en marcha del Pronabec en febrero del 2012 a la fecha, unos 30 mil jóvenes peruanos han sido beneficiados con becas que son financiados con recursos del Estado. Del total, unos 20 mil corresponden a Beca 18; otros 9 mil, al programa para docentes de colegios públicos; y mil, a profesionales que hacen maestrías o doctorados gracias a la Beca Presidente de la República.  ""Ambos programas han hecho posible que jóvenes de escasos recursos y alto rendimiento académico puedan estudiar no solo en institutos o universidades del país, sino que también accedan a prestigiosas universidades del extranjero como Harvard, Stanford, Columbia, University College of London y otras instituciones. Hoy tenemos becarios estudiando en 14 países"", destacó el funcionario.    RETO PENDIENTE
Al término del primer semestre del 2014, Pronabec ha logrado beneficiar a jóvenes de 186 provincias, cifra que representa el 90% de total de provincias que actualmente existen en el país.  ""Esperamos cubrir el 10% de provincias restantes al término del 2015. Si bien se trata de áreas muy alejadas de la sierra y selva, el reto es tener becarios de todas las provincias del país en el plazo mencionado"", concluyó.  MÁS DATOS
► Del total de beneficiados de Beca 18, el 60% se inclina por una carrera técnica y el 40% restante por una carrera universitaria. ► Para postular a la Beca Presidente de la República y estudiar en el exterior, no se requiere ser persona de escasos recursos. Pueden postular egresados de universidades públicas y privadas que hayan pertenecido al tercio superior. ► Las becas que entrega el Gobierno a través del Pronabec subvencionan gastos de estudios, como también de alimentación, transporte, materiales de estudio, nivelación, tutoría, seguro de salud e idiomas. ",https://elcomercio.pe/economia/peru/habra-25-mil-becas-estudiar-peru-exterior-2015-175957
Conoce más detalles sobre la beca 'Vocación de Maestro',Podrán postular alumnos que ocupen los primeros puestos o tengan un promedio no menor de 15,16.08.2014 / 09:10 pm," Los estudiantes de colegios públicos y privados que deseen postular al concurso de becas 'Vocación de Maestro' del Ministerio de Educación tienen plazo para inscribirse hasta el próximo domingo 14 de setiembre. Pueden acceder a la beca quienes ocupen el primer y segundo lugar de su promoción o tengan un promedio no menor a 15. Además, este año se permitirá la postulación inclusive de jóvenes que ya hayan iniciado estudios superiores de educación. Los becados recibirán una subvención para cubrir los costos de matrícula, pensiones, seguro médico, materiales de estudio y pago por titulación si el estudiante obtiene el título profesional dentro de seis meses después de haber terminado la carrera. Asimismo, el referido beneficio incluye el pago de los gastos por alimentación, alojamiento, movilidad local y transporte interprovincial solo al inicio y término de la beca. Los estudiantes podrán seguir su carrera en la Universidad Peruana de Ciencias Aplicadas, Universidad Peruana Cayetano Heredia, Pontificia Universidad Católica del Perú, Universidad Femenina del Sagrado Corazón, Universidad de Piura o en la Universidad San Ignacio de Loyola. Los interesados en postular a esta beca pueden acceder a la página web www.pronabec.gob.pe ",https://elcomercio.pe/lima/conoce-detalles-beca-vocacion-maestro-353307
¿Buscas una maestría? Lee el especial de Día_1 este lunes,"En el suplemento Día_1, presentamos un análisis de la oferta de posgrados, así como recomendaciones para rentabilizarlos",08.08.2014 / 06:54 pm," Este lunes El Comercio publica su especial de Maestrías en el suplemento de negocios Día_1, que abordará todos los aspectos necesarios para decidir cuándo, cómo y dónde llevar estudios de posgrado.  ¿Cuáles son los programas más demandados por los profesionales? ¿Cuáles son las alternativas que existen en la oferta en el extranjero? ¿Cómo se puede acceder a los programas de becas? ¿Cuáles son las opciones en provincias? Estas y otras interrogantes serán respondidas en el suplemento. A través de sus páginas, podrás enterarte de que los MBA son los programas que más demanda tienen entre el público. Según Global Research Márketing, el 42,5% de los ejecutivos que optan por una maestría elige esta clase de posgrado. Al parecer, la búsqueda de herramientas y conocimientos para manejar un negocio u organización son la prioridad. Además, el especial precisa que en paralelo a las ofertas de maestrías que hay en el exterior, los peruanos ya tenemos a disposición a las filiales de las principales escuelas de negocios de Europa y Latinoamérica. En esa línea, los casos de ESADE y el IE Business School son para destacar.    En cuanto a las becas, lo recomendable es seguirle el rastro al Programa Nacional de Becas y Créditos Educativos del Ministerio de Educación, y al apoyo que brinda la Fundación Carolina y la Fundación Universitaria Iberoamericana (Funiber).  ESTUDIOS EN PROVINCIAS Si hacemos el viaje al revés, es decir al interior del país, es útil identificar los programas que se brindan en provincias, sobre todo si tomamos en cuenta que el desarrollo económico de las principales ciudades del interior demanda la presencia de ejecutivos allá a tiempo completo. Esta es una manera -entre varias-  de rentabilizar una maestría, que es precisamente el tema que aborda uno de los especialistas que colaboran en nuestro especial: Guillermo Quiroga, director de Postgrado de la Universidad Peruana de Ciencias Aplicadas (UPC). ",https://elcomercio.pe/economia/ejecutivos/buscas-maestria-lee-especial-dia-1-lunes-350424
